(0.50525502270529543, 0.60853417421796974),
(0.039223108838782918, 0.44831841496533142),
(0.41267449207696111, 0.78761863698514356),
(0.82603782999389885, 0.073026611152172849),
(0.90649340969825176, 0.96379581834002048),
(0.28199732970769537, 0.17896093545762171),
(0.21659714009450301, 0.73744041348594624),
(0.72395737716421105, 0.29698733455293153),
(0.78573143234250742, 0.63493454447567432),
(0.44540975941518141, 0.33621477238923608),
(0.089691992198425094, 0.88723239415400657),
(0.61190380199984951, 0.23915995017124608),
(0.65566320559651636, 0.81528393462610649),
(0.15884073955285863, 0.054827365447298694),
(0.34884486066035314, 0.51514002866835773),
(0.95783406166708673, 0.41604336415304716),
(0.7050272889230027, 0.69840787081354272),
(0.22256154509270795, 0.25138435455556607),
(0.25752639570936181, 0.99674038399249698),
(0.88518236672991879, 0.129500077203626),
(0.85949655324149421, 0.76461392084013191),
(0.40043941964311613, 0.10892632218791538),
(0.019254928828337303, 0.56696294160552574),
(0.55877046625453297, 0.49615116232376472),
(0.97148240497311178, 0.54242191416247021),
(0.31856607980926088, 0.38217311989228919),
(0.1301606160624614, 0.86427122710698323),
(0.65691721169580153, 0.0038273158260298383),
(0.57722666550966251, 0.9160013339204589),
(0.1038764875012648, 0.19701823494267404),
(0.4757631885149729, 0.67034502101855498),
(0.75579686174104155, 0.35510568607390158),
(0.67938208580544479, 0.52005467813823991),
(0.14326027972228539, 0.42426723523816184),
(0.32834508183052646, 0.84313678183265439),
(0.99600171987583119, 0.039140182786993861),
(0.7795365555668069, 0.89954810790166717),
(0.48437993335065027, 0.23401023445472047),
(0.119566433644055, 0.6453818781407118),
(0.58777319129780448, 0.31976676019630423),
(0.90601632925603259, 0.72696457693500371),
(0.2659485210293161, 0.28361618940667999),
(0.23961713911299048, 0.9433261288833219),
(0.70299416310371854, 0.15783873000330026),
(0.53821016857563819, 0.79718766408328567),
(0.0083889848610903851, 0.084547144981349048),
(0.38367368142881098, 0.60951642019065755),
(0.84933465055372259, 0.45448885556165802),
(0.59962090591703943, 0.68675300658034655),
(0.063850458409093078, 0.37464772758529219),
(0.45349728805563777, 0.92510099079328068),
(0.79863078243521202, 0.21846797024176229),
(0.95055244148085893, 0.84577213632103376),
(0.37149520273397579, 0.025127366226602325),
(0.17645122892036921, 0.55699053708551338),
(0.63410549686187956, 0.40616074772697663),
(0.83030978213754625, 0.58085407140528644),
(0.42309434417399794, 0.48409846457753325),
(0.05959125347955422, 0.76579892162338103),
(0.51814907778772468, 0.11988070132130314),
(0.74324944079752653, 0.97962363333202851),
(0.19839765479838239, 0.14145016243644992),
(0.30171727115397839, 0.70697254827925526),
(0.93702681276292155, 0.26837114293094305),
(0.57904872070145452, 0.54906581700904233),
(0.11404412276377141, 0.39301777324968623),
(0.49392169498112098, 0.85655031960168926),
(0.76671489226449974, 0.017784743583096008),
(0.98911405017350251, 0.93380848854637377),
(0.33893968673172292, 0.20771561622223211),
(0.15135186684976884, 0.67862122777183875),
