(0.6252217892627514, 0.23828293409084489),
(0.21709634503906408, 0.97779984069675008),
(0.47455231448256702, 0.43085525195416202),
(0.8782799694782244, 0.68578639781287909),
(0.83763482018740498, 0.29649778103381424),
(0.34848050077741449, 0.53008056231188216),
(0.097807551019098854, 0.013749524099190941),
(0.52315909194275645, 0.87452949905376265),
(0.98523532169121963, 0.066831976956630429),
(0.40544185856461695, 0.7528114619616314),
(0.18455563230379135, 0.33466603346949375),
(0.70236148260595466, 0.58200349777128269),
(0.57464998904156583, 0.46146074218677507),
(0.037977825092357302, 0.71601541225548149),
(0.30812998978478129, 0.12518548211343927),
(0.79669924999322084, 0.93670752040595351),
(0.53467349676296827, 0.032027998447729369),
(0.088892278253356077, 0.83058666288810157),
(0.31251338589882061, 0.28028307872031205),
(0.85152080666624663, 0.54093091693309636),
(0.93037681801630889, 0.38393166055308903),
(0.4376293434542351, 0.64676417867574687),
(0.22029141507833327, 0.20041396502066658),
(0.67899017046577559, 0.94458936212407285),
(0.75764637864236362, 0.1682563127093511),
(0.26654909537863886, 0.88818226106767417),
(0.029308300176421345, 0.48645457491284089),
(0.61490521820254895, 0.72845555826635033),
(0.73545182379854679, 0.35731639235320922),
(0.12789604546286501, 0.61945304938250545),
(0.42751516922932442, 0.11043968444252988),
(0.95358514267889682, 0.78278826455597261),
(0.7047340015197141, 0.09393561976163585),
(0.16613476400167967, 0.80392845336856555),
(0.3904579842894052, 0.36909799251061887),
(0.97104327571987326, 0.60580869864687781),
(0.80286967941527565, 0.47584854752156752),
(0.28131469448172336, 0.74363940920774885),
(0.048715448393941672, 0.18083067783245155),
(0.58281117678976002, 0.89359836750076471),
(0.89974984309027084, 0.21717385475187256),
(0.49460505481732664, 0.95392521313086687),
(0.19580621309576124, 0.40355444082091391),
(0.65006226917974985, 0.6253845351749634),
(0.50720105709393948, 0.26334207525542519),
(0.12009798343666386, 0.56082206758415687),
(0.36463619998512858, 0.054298759195130379),
(0.81711655546777795, 0.82382437983744206),
(0.60634441390369465, 0.15302920166188233),
(0.014919240280546623, 0.91936702479393284),
(0.25799294453481658, 0.45257467561084785),
(0.77986392323277842, 0.6941036071859511),
(0.94860848403358333, 0.32764104737628469),
(0.41444561920763867, 0.56778837599823551),
(0.14576666921690634, 0.089915948788214795),
(0.72154986693680456, 0.76953563925964918),
(0.87142759636373857, 0.02240398252240243),
(0.32969883559279284, 0.85780808953800436),
(0.070934771970163388, 0.31119223683886804),
(0.55599679581091399, 0.500530291773852),
(0.66371430023143441, 0.40827228494199513),
(0.24450779968778699, 0.66656401529343645),
(0.46712746834479602, 0.22448017932892994),
(0.91512635525309671, 0.99248380651372115),
(0.72928347842240082, 0.17511924286339217),
(0.15371104261981414, 0.90614064003801653),
(0.40881284524932193, 0.47783688754624543),
(0.94091272628399281, 0.74157619423936727),
(0.7683287960376205, 0.36114122142085497),
(0.25703072443404729, 0.59524734260061807),
(0.0048918076494922011, 0.10727208318863585),
(0.59611547890504402, 0.80987196238086956),
(0.9084383526232549, 0.056183091163005801),
(0.45600881078473121, 0.81579760161916515),
(0.24036125956402993, 0.25068185953716121),
(0.66669575738586528, 0.54771763314162492),
(0.55379444861005567, 0.39168835122613493),
(0.064197348822017372, 0.63603271935867522),
(0.33797725396744821, 0.20529598100823618),
(0.859682865043917, 0.96432398421918697),
(0.59308022964199314, 0.083265913079281745),
(0.061365755994511627, 0.77750693730523179),
(0.29093942835702885, 0.31321313483617735),
(0.8107711656950235, 0.57340945619531358),
(0.98131894621599258, 0.44275321465808515),
(0.37882549424085915, 0.70204875236689923),
(0.1570903904736653, 0.14673508146397482),
(0.71443939934100309, 0.90672281756729534),
(0.8215719252938094, 0.23105639664480404),
(0.3695521601111636, 0.9889089637350762),
(0.1102593777474748, 0.41479586157759302),
(0.51107199493361555, 0.66063790794041977),
(0.64785824390625146, 0.30109191790702189),
(0.18918932898469404, 0.51108460967106806),
(0.48905817696338505, 0.029128509058304934),
(0.89140507986001127, 0.84436228537752622),
(0.68567700953155009, 0.0031293602373326838),
(0.23291699829848694, 0.86341460273432502),
(0.45069714192804317, 0.2833368779522305),
(0.92779508771739827, 0.52135961849432721),
(0.85243380415937842, 0.422526017790672),
(0.32396458170613462, 0.67820333270972144),
(0.078607277937105535, 0.2457300923842988),
(0.54339253230384765, 0.97118017920926203),
(0.96797948587890226, 0.13354476445755101),
(0.43626091682423584, 0.92798733991242044),
(0.13611411324049727, 0.45748520658800529),
(0.74368887984652421, 0.70614522160151261),
(0.61988719504260403, 0.34005519893481506),
(0.019315636687394715, 0.58768120116924905),
(0.28058111921059853, 0.077832549516167679),
(0.76115242011253836, 0.76440058179290971),
(0.52380736753474266, 0.18939807890922389),
(0.10503719260496623, 0.94729371210104973),
(0.3561378843131488, 0.38075182303998961),
(0.82994813601976314, 0.65361484118298563),
(0.88798600565314789, 0.27172665504636578),
(0.47834663124260096, 0.53845744419390185),
(0.21002242756117878, 0.040767175849357191),
(0.64059371977292257, 0.83792458357579713),
(0.7866137104317843, 0.11763698210709969),
