(0.56482197611162521, 0.40240208773240876),
(0.3720480107793982, 0.91044184586518018),
(0.01539839810883907, 0.22330474352589219),
(0.99386375310411756, 0.5017361759909873),
(0.78122648018921304, 0.089328756328711387),
(0.2223761041220966, 0.67754874147801547),
(0.41176407721537545, 0.26126575407632763),
(0.72661662730968113, 0.78543936814279058),
(0.68254714897134627, 0.13987802129736321),
(0.45479803056179646, 0.60479793890394684),
(0.15259741936763882, 0.49027238615000412),
(0.84746967998602929, 0.99454336058022919),
(0.89982337139183888, 0.31756110847768498),
(0.1067458340633935, 0.84473341786890388),
(0.29990160667878435, 0.010372162393154838),
(0.51194111965528366, 0.69847929384291429),
(0.71058379455907938, 0.2890675250730626),
(0.4039561356820236, 0.77122195197575216),
(0.20216967120204721, 0.11269096144013116),
(0.8017387563287639, 0.64812947573792912),
(0.93778406878804854, 0.20177014162918791),
(0.04202663577420622, 0.53835988943788926),
(0.31963404995482014, 0.41979805105997792),
(0.62042635018591552, 0.887575836226694),
(0.56041614193831246, 0.036548927971480891),
(0.26396147688500377, 0.72943801582130929),
(0.083435184319658157, 0.36108240620673027),
(0.92085521647557156, 0.83763380498388873),
(0.82137959207543609, 0.46194506693604837),
(0.17016675968626965, 0.95227025526072706),
(0.46991613386889164, 0.1780666241784728),
(0.63677959343887625, 0.57565443849962383),
(0.52503312057232288, 0.35841162921713499),
(0.28713698935876725, 0.81899581342998651),
(0.12171723130000495, 0.05485732047542069),
(0.89037246692242877, 0.74670245018508552),
(0.85945939164044871, 0.16848200198932689),
(0.13793440694657, 0.58698111210808612),
(0.44521959299574448, 0.43950062749888735),
(0.65783058519321558, 0.9676785200123722),
(0.74802960200451707, 0.096103999036597609),
(0.42576818015958362, 0.62980780341595655),
(0.24496618854256169, 0.29862253310456033),
(0.76393375299459465, 0.76252552839112075),
(0.97906118088566152, 0.43477085211223648),
(0.016575884000085698, 0.89687427581089796),
(0.34636372406019134, 0.205073318691154),
(0.57868075851800527, 0.55482357294347229),
(0.64480276372640855, 0.47158957711444793),
(0.49959035244958133, 0.98325846839954378),
(0.17255930026831179, 0.14736159889363057),
(0.83428500542839079, 0.61970841373621433),
(0.9231075675898136, 0.030871320281416609),
(0.075752065683077158, 0.71060508194311889),
(0.27159894286386366, 0.33006130638250319),
(0.54606817284230225, 0.87259874535175896),
(0.59736519390688847, 0.24454969421552936),
(0.33437997241658129, 0.51770126478388034),
(0.057680009781901, 0.39041817328954981),
(0.96256440774049679, 0.93643949068385646),
(0.7911038778328161, 0.27892199260328465),
(0.20480849348823399, 0.80561547989061577),
(0.37914417195773825, 0.076952744439933538),
(0.70113108727851126, 0.67133200776187141),
(0.53243024811604234, 0.44925945541179424),
(0.27848880311030072, 0.95760940777681358),
(0.069267379041735577, 0.16186388582704536),
(0.93027454234688511, 0.58418070619046114),
(0.84187609821979803, 0.052495521293838138),
(0.18293382454532009, 0.74158338244113786),
(0.48509089554328733, 0.34635157295255781),
(0.65427272815505211, 0.82195073146967323),
(0.69157698547920465, 0.21766879582771972),
(0.38470673108917863, 0.54874154781042572),
(0.21833161613798238, 0.42436011131784773),
(0.78770474638215049, 0.90031340214534517),
(0.96002288684896464, 0.3077721716897226),
(0.047941440103375338, 0.75163015793666277),
(0.33944958393162372, 0.10169933107356294),
(0.60837494542349491, 0.63824649983640802),
(0.66677785032401404, 0.34230578238178255),
(0.44816349123488103, 0.86188590520770281),
(0.12836862243043379, 0.020782091840327532),
(0.87345412891833152, 0.7181759127430194),
(0.87936309461660456, 0.15333665175223185),
(0.11294492953036406, 0.61343261000918392),
(0.29278179299093032, 0.48085633022656182),
(0.52007606458710787, 0.9722648047668887),
(0.59008696441722097, 0.06461940470322064),
(0.35239712112290028, 0.66114894211975361),
(0.027711730745537642, 0.26805581166903908),
(0.97494263896737621, 0.80245507337826916),
(0.75318929175172844, 0.37922395145040355),
(0.23486175671351792, 0.92458706256806966),
