(0.42136379911526733, 0.097083139627292994),
(0.90849767390969882, 0.58644930960802111),
(0.22413882064084084, 0.81069874729793934),
(0.69806131610430511, 0.37198564147658497),
(0.084650457244716065, 0.45601027328485705),
(0.5259138529648677, 0.94856045518988652),
(0.33025351475097253, 0.65382181188326949),
(0.8480351275432636, 0.18156852607698137),
(0.17101793972132831, 0.23184097577847995),
(0.6511528099936188, 0.69910577137861563),
(0.47288089320317472, 0.90765112882894372),
(0.98986113896004913, 0.41449312428176605),
(0.25438236652122198, 0.26803801226885537),
(0.80281223837217075, 0.84453227801184294),
(0.058358019204720626, 0.55487580422065019),
(0.6089389119601446, 0.014372612521501271),
(0.34903923679411791, 0.12910980699815283),
(0.82203090109271271, 0.66885979578252719),
(0.11607284578243189, 0.97654639439095325),
(0.53882975072130246, 0.49223079571284289),
(0.18869837789977278, 0.31261615532433262),
(0.73135660961603166, 0.77154769373673404),
(0.38053582589016116, 0.60273847265650005),
(0.87558672450947928, 0.078126901721364411),
(0.015879141915557633, 0.036423444506319395),
(0.56883362491033396, 0.51328794959733925),
(0.30614013529144946, 0.82306177536914771),
(0.75383945749089498, 0.30971289685875114),
(0.4413026477862611, 0.39341489011745018),
(0.94266957993817035, 0.90515912697061962),
(0.13859809202883114, 0.7345125278894673),
(0.67044716453302089, 0.18856515959531964),
(0.29510076824741821, 0.016612765204002761),
(0.77456049011154571, 0.53206567538223437),
(0.004136862534734026, 0.86447759524049306),
(0.5809912458719837, 0.25969487283917575),
(0.15506717642453313, 0.43588131222818538),
(0.68632158645170993, 0.93615866159455241),
(0.45993327569897297, 0.71533993657554096),
(0.95781083674039702, 0.23615238046760451),
(0.097489758848812114, 0.16496797863886939),
(0.55210458139848484, 0.62895748388460537),
(0.36168606105147705, 0.96750590871308939),
(0.83134562187468886, 0.4492684303994991),
(0.40487824228733554, 0.35847524137391418),
(0.89277784478771827, 0.79189409334678629),
(0.21000683931304068, 0.576078373015531),
(0.7416629854502248, 0.12015531445994572),
(0.4911899629076078, 0.21344081383784363),
(0.96980096487992051, 0.73059862065062542),
(0.18723100723895675, 0.87831936741286842),
(0.62798716811848976, 0.37815067617916204),
(0.038375454201265653, 0.28456119912445876),
(0.6137099978876942, 0.84103025281330046),
(0.28032650458515229, 0.52620303619448494),
(0.79242722792422382, 0.048694104396671697),
(0.23787079304956371, 0.065391562821441054),
(0.7031781616900048, 0.61826996103899234),
(0.4233846152986207, 0.75064954876000489),
(0.92987791032431377, 0.34070233180939169),
(0.31697741449372302, 0.46933022217379672),
(0.86915833443169088, 0.98919101266584752),
(0.067566619356281984, 0.67592248669132959),
(0.50562981794646, 0.14255908962289593),
(0.46247746065441758, 0.058829253492137364),
(0.96592406158698996, 0.52213718705416012),
(0.14222830673382286, 0.83354539951949735),
(0.67835033709203396, 0.28933616114284677),
(0.0092968563703719493, 0.38605297037139991),
(0.58711767880288801, 0.88579653720342511),
(0.28731956783299634, 0.72199048117470921),
(0.77040940932837454, 0.20762373748775342),
(0.21848310339638194, 0.14923192278777614),
(0.74297557018759941, 0.68260574660593876),
(0.39507211499248573, 0.99512699404690841),
(0.90239762267530887, 0.47845837693547877),
(0.37120420138693716, 0.32913652087592205),
(0.83827106906199078, 0.76255532786166191),
(0.10529511312200755, 0.61100959943749467),
