(0.70878823011837533, 0.50755965706508943),
(0.072333478299325918, 0.2564706672552402),
(0.99920840647070575, 0.17733960128094342),
(0.45241345198113525, 0.8599978988849255),
(0.82956697414090008, 0.98417195956956194),
(0.35875112944383286, 0.084245537556362729),
(0.52771079158259804, 0.4726885774047101),
(0.24381711392801009, 0.67798542401375106),
(0.92130157771865051, 0.73405933950169744),
(0.40718388908088426, 0.43228769472943862),
(0.66631705970710398, 0.056007694756986803),
(0.005792871436112834, 0.88891991936510295),
(0.61948212631041788, 0.78964817112475372),
(0.14397993498473813, 0.22288434865242351),
(0.76593999806548152, 0.3163426762085092),
(0.2574449608531848, 0.61312690673021564),
(0.5323422926311111, 0.65063764997284523),
(0.21069134099880907, 0.45442785848133577),
(0.85238175215696477, 0.11177894572581448),
(0.32476930236724572, 0.9500648025692785),
(0.93857811943697345, 0.82580570997659353),
(0.48562952407574539, 0.14487083708227053),
(0.73294813156585348, 0.30563939026640136),
(0.099143030805184246, 0.5478295658762331),
(0.79102017310821204, 0.59213516543400302),
(0.28764060845451961, 0.35022293563536683),
(0.58351708410056802, 0.20412456111175267),
(0.18162460040356432, 0.77206233463725571),
(0.63355578146901292, 0.92643183046555677),
(0.050149541777762173, 0.020295077307555535),
(0.8928933292392004, 0.40603186352106724),
(0.38921993921337356, 0.69825324562887781),
(0.68295613114565312, 0.70408241501389834),
(0.029481625523170719, 0.38617752446817488),
(0.93279562458785936, 0.011452175567915598),
(0.42470938391541618, 0.90989486390647278),
(0.75254300052302969, 0.7554458404039941),
(0.27718891829539327, 0.20107790984664156),
(0.60110599207674287, 0.36717600102702641),
(0.12757285487390654, 0.56628495139679758),
(0.97736909846658926, 0.53837898506224635),
(0.46232456558984103, 0.29085556897081738),
(0.68904731986625789, 0.1352421689263017),
(0.092381992824142931, 0.83779649127968281),
(0.50004337614205074, 0.9541860194159355),
(0.23162963079450549, 0.097381338572267218),
(0.82285593141408453, 0.43769825449315214),
(0.37352695014333442, 0.63893935414690706),
