(0.18075064394126394, 0.84877457968512626),
(0.5310295464754704, 0.0030837537876394318),
(0.33394991473967017, 0.33127618150733651),
(0.9135908871468813, 0.59319964511418433),
(0.47164243616318291, 0.66325426624554407),
(0.79173226335791491, 0.46187387005511327),
(0.015443830992778801, 0.14549598937395855),
(0.66262570137025523, 0.94643661746434105),
(0.075190765401646792, 0.54429783657404263),
(0.74378982042588693, 0.28668905747556078),
(0.40765158195644441, 0.11206321172585679),
(0.81371712817029396, 0.78374157491232166),
(0.26745076656200212, 0.89586663279691048),
(0.98648126954850457, 0.24290745818204132),
(0.20265370117440823, 0.38808958820788625),
(0.58555521066003613, 0.73629005384079826),
(0.04130274429856793, 0.98048433351423081),
(0.63332446523751706, 0.17817102117946071),
(0.44579920101850834, 0.47265896579183186),
(0.77176711896700889, 0.6364334193464446),
(0.36942023775955951, 0.61513192425577912),
(0.88155447068099158, 0.35614344737114928),
(0.14161117581351215, 0.041539347155436945),
(0.53166847671226758, 0.83566488469502398),
(0.22475325980533636, 0.7125932097358354),
(0.6131653295018048, 0.40838642503444245),
(0.31012215664557535, 0.21375805120176614),
(0.94523388398478614, 0.93379220079916936),
(0.38242050216855278, 0.75312281343855703),
(0.86046043385856263, 0.073393791402289729),
(0.11754631541927707, 0.25865631108253923),
(0.71517498118821177, 0.50743369663897175),
(0.10370390267509232, 0.80139753582340478),
(0.69895615113008036, 0.104008050397568),
(0.4056286157033675, 0.29820325894616073),
(0.85840334209442115, 0.55801670332323272),
(0.28507262140224054, 0.72283463376454404),
(0.96410859713246988, 0.39650597232585028),
(0.24673646988178988, 0.22571335517367783),
(0.59377347315023166, 0.8811722732011309),
(0.13004477875016829, 0.56413785441157682),
(0.55014605557745677, 0.32580003651032402),
(0.35184180016530253, 0.016074475667932891),
(0.89329625441261229, 0.86144034348899845),
(0.45390623921162132, 0.96331482831607707),
(0.75265661605390055, 0.14005260521027665),
(0.050972902675858633, 0.44381746055761817),
(0.65087484003831086, 0.67795111815983222),
(0.2095765223060515, 0.91619406904824852),
(0.57646322014943385, 0.19833680858993821),
(0.25589589914586597, 0.42299055649785033),
(0.9712885612437292, 0.69531777921285276),
(0.43674388775771167, 0.52263284201767357),
(0.83770154804995767, 0.26948769544648299),
(0.085276560480345598, 0.083438946285682714),
(0.72455955617152867, 0.77376631478371261),
(0.031216848862224509, 0.64411453732486834),
(0.68728024113336195, 0.49155622725090109),
(0.48589463666194821, 0.16319718944992678),
(0.81103117625076293, 0.99155655587104696),
(0.32168472362880268, 0.81356170673030093),
(0.92569593456185539, 0.054819875514645552),
(0.16137024424903867, 0.36061033715926155),
(0.50503802529438924, 0.59384245447439798),
(0.23688516863427611, 0.76625992568264834),
(0.60865672556910366, 0.091354737401682387),
(0.29659513612695476, 0.27405812407220698),
(0.95780535421669144, 0.52434220145252775),
(0.39142377692432095, 0.69295175830407629),
(0.8490638344158431, 0.43680296545916097),
(0.094560210540106535, 0.19410611894901858),
(0.68977121597610425, 0.90797245224739842),
(0.057566495885956352, 0.60320593404990375),
(0.64231664504659169, 0.37474264104123384),
(0.466040751642743, 0.052239421736059617),
(0.76384418080354344, 0.8233159329489087),
